Name,ID,Has Block,Mod,Class
MekanismTools:GlowstoneBoots,6380,false,MekanismTools,mekanism.tools.item.ItemMekanismArmor
MekanismTools:SteelPaxel,6381,false,MekanismTools,mekanism.tools.item.ItemMekanismPaxel
MekanismTools:SteelPickaxe,6382,false,MekanismTools,mekanism.tools.item.ItemMekanismPickaxe
MekanismTools:SteelAxe,6383,false,MekanismTools,mekanism.tools.item.ItemMekanismAxe
MekanismTools:SteelShovel,6384,false,MekanismTools,mekanism.tools.item.ItemMekanismShovel
MekanismTools:SteelHoe,6385,false,MekanismTools,mekanism.tools.item.ItemMekanismHoe
MekanismTools:SteelSword,6386,false,MekanismTools,mekanism.tools.item.ItemMekanismSword
MekanismTools:SteelHelmet,6387,false,MekanismTools,mekanism.tools.item.ItemMekanismArmor
MekanismTools:SteelChestplate,6388,false,MekanismTools,mekanism.tools.item.ItemMekanismArmor
MekanismTools:SteelLeggings,6389,false,MekanismTools,mekanism.tools.item.ItemMekanismArmor
MekanismTools:SteelBoots,6390,false,MekanismTools,mekanism.tools.item.ItemMekanismArmor
minechem:minechemElement,6391,false,minechem,minechem.item.element.ElementItem
minechem:minechemMolecule,6392,false,minechem,minechem.item.molecule.MoleculeItem
minechem:minechemOpticalMicroscopeLens,6393,false,minechem,minechem.item.OpticalMicroscopeLens
minechem:minechemAtomicManipulator,6394,false,minechem,minechem.item.ItemAtomicManipulator
minechem:minechemBlueprint,6395,false,minechem,minechem.item.blueprint.ItemBlueprint
minechem:minechemJournal,6396,false,minechem,minechem.item.chemistjournal.ChemistJournalItem
minechem:minechemPolytool,6397,false,minechem,minechem.item.polytool.PolytoolItem
minechem:minechemBucket.element.element.h,6398,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.he,6399,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.li,6400,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.be,6401,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.b,6402,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.c,6403,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.n,6404,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.o,6405,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.f,6406,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ne,6407,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.na,6408,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.mg,6409,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.al,6410,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.si,6411,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.p,6412,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.s,6413,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.cl,6414,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ar,6415,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.k,6416,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ca,6417,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.sc,6418,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ti,6419,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.v,6420,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.cr,6421,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.mn,6422,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.fe,6423,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.co,6424,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ni,6425,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.cu,6426,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.zn,6427,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ga,6428,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ge,6429,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.as,6430,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.se,6431,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.br,6432,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.kr,6433,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.rb,6434,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.sr,6435,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.y,6436,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.zr,6437,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.nb,6438,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.mo,6439,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.tc,6440,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ru,6441,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.rh,6442,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.pd,6443,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ag,6444,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.cd,6445,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.in,6446,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.sn,6447,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.sb,6448,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.te,6449,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.i,6450,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.xe,6451,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.cs,6452,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ba,6453,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.la,6454,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ce,6455,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.pr,6456,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.nd,6457,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.pm,6458,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.sm,6459,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.eu,6460,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.gd,6461,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.tb,6462,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.dy,6463,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ho,6464,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.er,6465,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.tm,6466,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.yb,6467,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.lu,6468,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.hf,6469,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ta,6470,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.w,6471,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.re,6472,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.os,6473,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ir,6474,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.pt,6475,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.au,6476,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.hg,6477,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.tl,6478,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.pb,6479,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.bi,6480,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.po,6481,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.at,6482,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.rn,6483,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.fr,6484,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ra,6485,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ac,6486,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.th,6487,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.pa,6488,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.u,6489,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.np,6490,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.pu,6491,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.am,6492,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.cm,6493,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.bk,6494,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.cf,6495,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.es,6496,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.fm,6497,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.md,6498,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.no,6499,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.lr,6500,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.rf,6501,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.db,6502,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.sg,6503,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.bh,6504,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.hs,6505,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.mt,6506,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.ds,6507,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.rg,6508,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.cn,6509,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.element.element.uut,6510,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.cellulose,6511,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.carbondioxide,6512,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.nitrogendioxide,6513,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.toluene,6514,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.potassiumnitrate,6515,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.tnt,6516,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.silicondioxide,6517,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.calcicpyroxene,6518,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.pyrite,6519,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.nepheline,6520,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.sulfate,6521,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.noselite,6522,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.sodalite,6523,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.nitrate,6524,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.carbonate,6525,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.cyanide,6526,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.phosphate,6527,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.acetate,6528,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.chromate,6529,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.hydroxide,6530,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.ammonium,6531,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.hydronium,6532,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.peroxide,6533,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.calciumoxide,6534,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.calciumcarbonate,6535,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.magnesiumcarbonate,6536,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.lazurite,6537,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.isoprene,6538,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.butene,6539,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.polyisobutylene,6540,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.malicacid,6541,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.vinylchloride,6542,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.polyvinylchloride,6543,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.methamphetamine,6544,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.psilocybin,6545,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.iron3oxide,6546,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.strontiumnitrate,6547,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.magnetite,6548,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.magnesiumoxide,6549,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.cucurbitacin,6550,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.asparticacid,6551,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.hydroxylapatite,6552,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.alinine,6553,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.glycine,6554,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.serine,6555,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.mescaline,6556,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.methyl,6557,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.methylene,6558,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.memethacrylate,6559,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.pmma,6560,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.redpigment,6561,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.orangepigment,6562,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.yellowpigment,6563,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.limepigment,6564,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.lightbluepigment,6565,false,minechem,minechem.item.bucket.MinechemBucketItem
minechem:minechemBucket.molecule.molecule.purplepigment,6566,false,minechem,minechem.item.bucket.MinechemBucketItem
